student_id,student_name,grade,school_name,reading_score,math_score,school_type
75577209,Brooke Schmidt,11th,Turner High School,75.4,24.3,Public
53283405,Joseph Sanford,10th,Turner High School,,80.1,Public
11820428,Taylor Wright,11th,Green High School,63.8,77.5,Public
63507757,Christine Nguyen,10th,Chang High School,55.7,66.3,Public
66941611,Haley Moore,10th,Turner High School,41.6,48.1,Public
64578280,Christopher Rodgers,10th,Fisher High School,,60.9,Public
29173675,Kenneth Webb,12th,Chang High School,59.7,70,Public
17828505,Jeffery Long,11th,Fisher High School,69.6,45.4,Public
85778810,Jeffrey Frank,10th,Richard High School,62.1,54.8,Charter
29921869,Anne Blake,10th,Campbell High School,92.5,55.3,Public
129012775,Mark Jackson,9th,Fisher High School,85.4,65.6,Public
120547430,Juan Jackson,12th,Woods High School,92.4,45.5,Public
40723376,Brooke Wilson,11th,Turner High School,73.1,73.7,Public
23068061,Jose Huang,12th,Campbell High School,89.3,46.8,Public
106179961,Anthony Murillo,11th,Silva High School,75,72.6,Public
59456249,Nicholas Walker,10th,Turner High School,55.1,42,Public
77173232,Steven Cook,11th,Woods High School,87.1,77.6,Public
12818646,Donald Garcia,12th,Chang High School,55.5,55,Public
96955075,Brenda Goodman,12th,Fisher High School,75.4,45.1,Public
79419321,Lisa Hughes,11th,Bowers High School,91.7,81.7,Public
33107682,Russell Miller,11th,Turner High School,76.4,84,Public
14037836,Terri Vaughn,12th,Odonnell High School,70.9,65.5,Public
99198978,Darren Buchanan,10th,Fisher High School,75.8,59.6,Public
19753306,Katherine Jenkins,9th,Montgomery High School,,66.4,Public
109107008,Melissa Manning,11th,Richard High School,81.6,63.4,Charter
73827320,Laura Day,11th,Fisher High School,43,62.4,Public
128764435,Karen Knight,12th,Turner High School,57.5,72,Public
47063259,Tony Wise,9th,Woods High School,75.9,45,Public
72405688,Kenneth Kemp,11th,Montgomery High School,54.3,68.5,Public
26269867,Troy Gutierrez,11th,Richard High School,,64.7,Charter
122828351,Tiffany Harper,9th,Montgomery High School,73.1,56.2,Public
27623732,Crystal Williams,11th,Turner High School,86.2,20.2,Public
39645135,Jacob Rush,9th,Richard High School,45.7,64.8,Charter
20607551,Shannon Robbins,9th,Silva High School,,78.2,Public
56153257,Nicole Kelly,11th,Dixon High School,75.8,55.8,Charter
85172377,Michael Phillips,10th,Fisher High School,,59.5,Public
68377746,Natalie Bush,11th,Fisher High School,76.8,55.6,Public
127682628,Krystal Flowers,10th,Turner High School,80.2,,Public
10907504,Tammy Williams,9th,Chang High School,83.1,68.2,Public
10135813,Bryan Powell,9th,Fisher High School,97.7,54.6,Public
50772508,Heather Suarez,12th,Montgomery High School,60.6,43,Public
15975913,James Taylor,9th,Turner High School,71.6,98.6,Public
59794600,Meghan Garcia,11th,Turner High School,83.5,33.8,Public
121665308,John Rodriguez,9th,Turner High School,85,57.1,Public
56718870,Joseph Sharp,12th,Montgomery High School,71,77.2,Public
50994755,Yvonne Lewis,10th,Chang High School,88.8,91.4,Public
68956581,Jose Logan,11th,Fisher High School,92.1,40.3,Public
72064692,Stephen Day,9th,Turner High School,73.9,77.2,Public
53609393,Deborah Benson,11th,Bowers High School,70.4,64.9,Public
116299268,Krystal Long,11th,Fisher High School,90.2,51.2,Public
47109786,George Norman,11th,Richard High School,78.3,56.4,Charter
115513181,Todd Marquez,11th,Richard High School,78.6,72.5,Charter
76609752,Beth Page,9th,Richard High School,66.7,26.5,Charter
66470784,Ashley Lucas,12th,Fisher High School,88.1,,Public
89226669,Linda Velasquez,11th,Turner High School,,28.9,Public
64932185,Harold Haley,9th,Turner High School,93.7,88.8,Public
16878679,Kelly Rodriguez,9th,Turner High School,74.1,69.3,Public
25074338,Pamela Howard,11th,Chang High School,,69.7,Public
103144999,Michael Gutierrez,12th,Bowers High School,70.2,52.4,Public
25095663,Jeffrey Morales,9th,Montgomery High School,,71.7,Public
102698844,Alexis Castillo,12th,Green High School,66.4,66.4,Public
45289491,Raymond Griffin,10th,Turner High School,57.5,63.5,Public
61124323,Ryan Graham,10th,Richard High School,61,63.5,Charter
123479071,Marc Fisher,11th,Chang High School,93.1,75.2,Public
90607400,Jennifer Johnson,11th,Odonnell High School,71.1,67.3,Public
25013593,Richard Smith,10th,Turner High School,77.5,68,Public
95418021,Erica Paul,10th,Fisher High School,72.7,69,Public
127083421,Daniel Smith,9th,Chang High School,96,76.3,Public
81681493,David Wright,10th,Campbell High School,96.4,81.9,Public
45155884,Paula Sellers,12th,Bowers High School,59.9,44,Public
93411664,Kevin Hoffman,10th,Campbell High School,79.5,61.6,Public
126012736,Amy Levy,12th,Campbell High School,74.5,68.6,Public
37352394,Adam Owens,11th,Campos High School,73.7,65.2,Public
52293247,Meagan Jenkins,12th,Richard High School,90,72.9,Charter
87679962,Susan Duke,10th,Campos High School,85.4,51.6,Public
63478776,Daniel Williamson,9th,Campbell High School,82,,Public
10163380,Michael Thomas,11th,Fisher High School,64.6,68.9,Public
103896522,Rachel Wallace,11th,Richard High School,,63.8,Charter
13205915,Stephanie Allen,10th,Turner High School,,99.3,Public
70381953,Steven Flores,11th,Chang High School,,99.3,Public
68446499,Henry Shepherd,10th,Campbell High School,74.3,75.8,Public
75333977,Zachary Taylor,9th,Turner High School,,90.2,Public
102105201,Cheryl Stewart,12th,Bowers High School,74.1,62.9,Public
42602547,Dylan Rodriguez,12th,Silva High School,62.7,71,Public
14151220,Sandra Ramirez,9th,Fisher High School,59.5,63.9,Public
23922181,Sarah Riley,11th,Turner High School,92.4,47.9,Public
56287932,Samuel Mann,11th,Bowers High School,80.1,77.1,Public
90400254,Sara Sullivan,10th,Campos High School,66,74.4,Public
38929140,Michelle Rodriguez,12th,Turner High School,69,70.9,Public
81894950,Timothy Lee,9th,Montgomery High School,88.6,96.3,Public
55168324,Leonard Conley,12th,Chang High School,69.3,62.6,Public
90900165,Brian Irwin,11th,Chang High School,98.5,89.2,Public
95445036,Kelly Torres,9th,Wagner High School,,73.8,Public
54977134,Stephen Castillo,11th,Silva High School,,74.3,Public
46485472,Richard Perry,10th,Fisher High School,93.1,72.6,Public
106003312,Jack Martinez,12th,Fisher High School,91.4,54.5,Public
43225758,Susan Evans,12th,Richard High School,63.8,64.1,Charter
58311343,Angela Schultz,12th,Green High School,78,35.1,Public
46629131,Timothy Garner,11th,Richard High School,72.3,55.3,Charter
94794911,Anthony Moreno,11th,Turner High School,84.1,54.1,Public
122350557,Diana Morton,12th,Fisher High School,73.9,70.4,Public
123245218,Carolyn Garcia,9th,Chang High School,89.1,74.8,Public
93745291,Tina Cook,11th,Fisher High School,98.1,42,Public
46479116,Wendy Graves,11th,Turner High School,63.9,51.7,Public
73980500,Adam Wilson,11th,Fisher High School,59.5,47.6,Public
60400255,James Rodriguez,10th,Fisher High School,95.6,,Public
113518625,Stacy Simpson,10th,Campbell High School,,50,Public
95781253,William Cameron,12th,Fisher High School,,64.1,Public
20735782,Matthew Gamble,11th,Chang High School,74.7,66.1,Public
37467470,Maria Smith,9th,Silva High School,62.9,51.6,Public
88000763,Sean Walker,10th,Campbell High School,49.5,53.9,Public
23973554,Kevin Brown,12th,Montgomery High School,51.2,76.2,Public
13810847,Rhonda Mcmahon,11th,Chang High School,83.8,66.4,Public
39909871,Elizabeth King,11th,Turner High School,,57,Public
17136815,Erin Bryan,11th,Fisher High School,89.8,43.9,Public
73889038,Jenna Payne,12th,Turner High School,61.8,53.7,Public
105453196,Sandra Brown,12th,Green High School,59.6,61.7,Public
45733921,James Taylor,11th,Wagner High School,75.6,66.4,Public
45611849,Catherine Warren,9th,Fisher High School,68.2,56.9,Public
77083953,Amber Cooper,12th,Bowers High School,69.8,61.3,Public
27147881,Kathleen Shaw,10th,Campbell High School,79.2,86.2,Public
75773540,Cynthia Gordon,11th,Bowers High School,89.6,85.7,Public
91494120,Gerald Bishop,11th,Turner High School,,50.5,Public
77004026,Stephanie Brown,12th,Turner High School,65.4,45.8,Public
72045271,Brenda Peterson,10th,Campbell High School,78.4,,Public
39419743,Destiny Black,11th,Silva High School,82.5,83.6,Public
129310309,James Jones Jr.,9th,Chang High School,61.9,78.1,Public
127543220,George Molina,11th,Fisher High School,67.1,44.8,Public
65553864,Randy Bradley,10th,Turner High School,75.9,,Public
44504779,John Ali,10th,Fisher High School,87.2,45.9,Public
18141980,Rhonda Larson,10th,Fisher High School,87,60.9,Public
24654128,Terry West,10th,Turner High School,81.3,70.6,Public
58266553,Holly Wilson,9th,Turner High School,48.4,81.2,Public
114139249,Lisa Payne,11th,Fisher High School,83.9,50,Public
22692690,Amy Young,9th,Bowers High School,49.2,65.8,Public
15230629,Mary Landry,10th,Campbell High School,99.5,86.7,Public
103898960,Sharon Durham,10th,Richard High School,69.1,73.1,Charter
56614974,Marvin Clark,11th,Fisher High School,,65.2,Public
98209729,Cameron Bullock,11th,Chang High School,91.6,73.7,Public
105776828,Jimmy Bennett,11th,Chang High School,77,,Public
63094066,Leslie Weaver,12th,Richard High School,53.6,80.8,Charter
127171087,Thomas Pope,9th,Turner High School,68.5,90,Public
74456169,Amy Mooney,12th,Turner High School,45.9,41.4,Public
65764572,Cynthia Boyd,11th,Fisher High School,71.9,55.4,Public
81741184,Calvin West,11th,Turner High School,70.9,64.9,Public
118846172,Tanya Sanchez,11th,Green High School,53.8,30.3,Public
97631592,Lance Pierce,12th,Richard High School,,69.1,Charter
88197359,Jennifer Singh,9th,Chang High School,68.7,64.8,Public
101246255,Jason Perez,12th,Silva High School,52.4,99.5,Public
67529252,Mitchell Cruz,11th,Montgomery High School,62.5,,Public
33228367,Kimberly Lambert,11th,Fisher High School,61.3,58.1,Public
127707862,Brandon Jones,10th,Fisher High School,67.8,88.8,Public
122450305,Timothy Morrison,9th,Turner High School,93.5,80.1,Public
82260428,Thomas Rodriguez,10th,Fisher High School,75.6,62.4,Public
86435518,Chris Carrillo,12th,Campbell High School,81.5,75.6,Public
48516886,Jonathan Alexander,11th,Silva High School,94.6,69.9,Public
104403037,Paul Thomas,10th,Fisher High School,,65,Public
83386314,Robert Watts,11th,Fisher High School,88.6,63.2,Public
48360333,Matthew Reynolds,11th,Turner High School,,34,Public
39729349,Lisa Russell,10th,Turner High School,93.1,35.8,Public
126762442,Lindsey Smith,11th,Richard High School,51.7,,Charter
118749936,David Guerrero,12th,Chang High School,63.3,86.6,Public
61052217,Rhonda Rodriguez,9th,Wagner High School,93.4,88.9,Public
111921308,Travis Rojas,9th,Turner High School,81.4,70,Public
125227810,Edward Jordan,9th,Campos High School,,44.1,Public
92360952,Erica Alvarez,9th,Turner High School,90.1,89.8,Public
76877801,Douglas Stokes,10th,Fisher High School,73.9,79.1,Public
89301678,Matthew Myers,12th,Campbell High School,71.2,80.8,Public
61823705,Sabrina Jimenez,9th,Montgomery High School,95,61,Public
128069525,Jim Greene,12th,Fisher High School,91.4,46.7,Public
54171176,Karen Morales,10th,Campbell High School,95.2,88.7,Public
47232514,Richard Ryan,10th,Turner High School,82.9,79.4,Public
97299400,Joe Robbins,9th,Dixon High School,69.4,58.9,Charter
36726772,Scott Underwood,11th,Turner High School,73.9,58,Public
101306483,Colleen Chapman,10th,Richard High School,9.5,46.7,Charter
129443056,David Porter,11th,Turner High School,88.8,97.3,Public
120274952,Kurt Garza,9th,Chang High School,85,68.5,Public
26905639,Joseph Davis,10th,Turner High School,68.9,27.1,Public
91186878,Anthony Young,11th,Fisher High School,,46.2,Public
112258410,Jessica Thompson,9th,Richard High School,,41.6,Charter
41868421,Mark Wilson,9th,Fisher High School,70,79.3,Public
96167368,Sarah Berg,12th,Richard High School,75.5,72,Charter
22828464,Sonya Morris,10th,Wagner High School,71.9,85,Public
78414767,Jade Lee,10th,Fisher High School,60.8,87.4,Public
127776945,Stuart Campbell,10th,Campbell High School,88.8,66.7,Public
41412547,Michael Burton,11th,Wagner High School,71.4,68.6,Public
93308133,Brittany Miller,11th,Turner High School,80.8,58.2,Public
87594348,Isaac Cook,10th,Campbell High School,82.1,82.3,Public
23290415,Michael Thompson,9th,Turner High School,85.1,72.6,Public
36168835,Samantha Green,11th,Silva High School,,99,Public
56974944,Sarah Ramos,11th,Fisher High School,61.3,,Public
91172099,Dawn Collins,12th,Richard High School,44.7,82.1,Charter
10775215,Matthew Williams,11th,Richard High School,92.8,52.1,Charter
43060939,Edward Johnson,12th,Montgomery High School,80.1,66.6,Public
60006015,Jonathan Bautista,9th,Turner High School,97.5,90,Public
26545442,Shannon Oneal,10th,Woods High School,70.7,66.5,Public
57321570,Tony Joseph,9th,Turner High School,85.4,86.1,Public
73251048,Crystal Miller,11th,Richard High School,77.9,55.4,Charter
106311169,Tracy Griffith,11th,Richard High School,94.2,62.5,Charter
87433807,Jennifer White,9th,Campos High School,79,49.5,Public
18735532,April Chambers,12th,Montgomery High School,69.8,40.5,Public
46432946,Kelly Lawson,10th,Turner High School,,97.3,Public
66305846,Jason Torres,10th,Montgomery High School,81.7,66.3,Public
87761786,Wanda Shaw,11th,Turner High School,87.4,32.5,Public
98129252,Caitlin Jenkins,11th,Richard High School,88.7,49.5,Charter
51437004,Susan Parker,11th,Bowers High School,43.5,48.5,Public
57010975,Patricia Cooper,10th,Campbell High School,99.3,62.9,Public
17302377,Amy Johnson,10th,Odonnell High School,71.8,94.2,Public
125937948,Sheryl Gray,10th,Campbell High School,73.5,65.3,Public
52571558,Matthew Weiss,10th,Richard High School,66.7,66.6,Charter
14343753,Jennifer King,9th,Silva High School,86.5,85.9,Public
72605488,Brandon Morrison,11th,Campos High School,57.2,78,Public
46274557,Henry Smith,9th,Campos High School,,35.8,Public
94370212,Brandon Taylor,11th,Montgomery High School,70.6,68.6,Public
63774179,James Montgomery,11th,Montgomery High School,69,65.9,Public
38714083,Doris Lucas,10th,Campbell High School,99.2,61.2,Public
72794218,Michael Barker,11th,Turner High School,81.2,68.4,Public
124274385,Cynthia Woods,10th,Richard High School,86.4,50.8,Charter
29863341,David Hill,10th,Silva High School,81.8,78.8,Public
95603098,Jasmine Mills,9th,Fisher High School,,90.7,Public
76047453,John Davis,12th,Fisher High School,,55.7,Public
102596836,Charlene Willis,12th,Campbell High School,60.2,77,Public
30940509,Carol Miller,10th,Campbell High School,91.8,82.4,Public
108370137,Derek Nelson,9th,Turner High School,55.4,68.2,Public
13827652,Lisa Trujillo,11th,Fisher High School,,71.8,Public
65348901,Alexis Mercer,9th,Campbell High School,78.2,85.9,Public
107191650,Sheena Fuentes,10th,Turner High School,63.9,63.2,Public
62483021,Sean Irwin,12th,Montgomery High School,72.1,63.3,Public
124247532,Taylor Rich,9th,Chang High School,55,63.1,Public
95980216,Jeffrey Berry,9th,Green High School,78,88.8,Public
102570043,Kathleen Fernandez,12th,Fisher High School,91.5,75.8,Public
109509583,Shaun Smith,9th,Campos High School,74.7,66.8,Public
95018049,Charles Roth,9th,Fisher High School,97.8,84.8,Public
111865286,Kathryn Johnson,12th,Chang High School,65.5,58.2,Public
38154216,Rhonda Cameron,10th,Fisher High School,,68.2,Public
129411101,Kim Smith,12th,Montgomery High School,71,69.3,Public
111538377,Patrick Johnson,9th,Chang High School,72.3,63.7,Public
22813097,Paige Erickson,11th,Turner High School,56.5,94.8,Public
54353897,Andrew Jenkins,12th,Green High School,66.6,80,Public
46705055,Ricardo Huerta,9th,Montgomery High School,60.2,75.4,Public
18909630,Michael Guerra,11th,Richard High School,,55.4,Charter
48310040,Gregory Cameron,9th,Chang High School,83.2,45.4,Public
91032605,Joseph Thompson,12th,Chang High School,55.7,54.3,Public
78128930,Elaine Wade,11th,Silva High School,78.3,87.4,Public
26510024,Sarah Roberts,9th,Chang High School,92.9,71.7,Public
27824560,Michael Newman,11th,Montgomery High School,66.1,24.9,Public
34489024,Cathy Long,11th,Montgomery High School,69.7,53.8,Public
89916584,Ronald Martin,11th,Bowers High School,71.4,94.4,Public
54765278,Jason Schultz,10th,Wagner High School,76.7,63.3,Public
18970533,Edward Hatfield,12th,Bowers High School,53.8,44.8,Public
64405379,Michael Watson,11th,Silva High School,74.4,97.3,Public
20352576,Matthew Roberts,12th,Chang High School,75.2,,Public
35245199,Ashley Bishop,12th,Fisher High School,81.8,44.1,Public
99152561,Kristi Jones,10th,Turner High School,59,85.7,Public
109217176,Tammy Baker,12th,Dixon High School,36.9,59.8,Charter
101249210,Dennis Salazar,12th,Green High School,75.6,56.1,Public
13519232,Matthew Dennis,9th,Richard High School,69.2,34.4,Charter
71710426,David Carter,11th,Richard High School,84.1,72.3,Charter
69006074,Daniel Peters,11th,Turner High School,92.4,,Public
15113717,Brian Zimmerman,9th,Turner High School,,63.3,Public
115881185,David Simon,12th,Richard High School,80,63.4,Charter
92837498,Angel Richardson,10th,Campbell High School,92.5,79.4,Public
75436560,Daniel Schmitt,10th,Campbell High School,97.6,79,Public
